Date,Total,Transport Mode: Train,Transport Mode: Road,Transport Mode: Highway,Reason: Commute,Reason: Non-commute
2019-05-27T00:00:00,1008,30,281,696,52,956
2019-05-27T01:00:00,440,<20,117,314,<20,419
2019-05-27T02:00:00,342,<20,71,263,<20,324
2019-05-27T03:00:00,374,<20,94,277,48,325
2019-05-27T04:00:00,720,<20,199,508,129,590
2019-05-27T05:00:00,2494,161,773,1558,697,1796
2019-05-27T06:00:00,5834,359,2202,3272,2160,3673
2019-05-27T07:00:00,7352,482,3116,3753,3122,4229
2019-05-27T08:00:00,6044,549,2282,3212,1847,4196
2019-05-27T09:00:00,5623,492,2226,2905,1037,4585
2019-05-27T10:00:00,5512,331,2100,3081,764,4748
2019-05-27T11:00:00,5905,520,2220,3164,741,5163
2019-05-27T12:00:00,5164,273,2090,2801,887,4277
2019-05-27T13:00:00,5716,312,2361,3041,931,4784
2019-05-27T14:00:00,5878,445,2222,3211,907,4971
2019-05-27T15:00:00,6158,353,2509,3296,1077,5081
2019-05-27T16:00:00,7460,530,3122,3807,1821,5639
2019-05-27T17:00:00,6929,547,3023,3359,2289,4640
2019-05-27T18:00:00,5507,422,2579,2504,1793,3714
2019-05-27T19:00:00,3706,383,1680,1641,824,2881
2019-05-27T20:00:00,2370,158,1089,1122,329,2041
2019-05-27T21:00:00,1721,148,778,793,202,1518
2019-05-27T22:00:00,1357,74,668,614,137,1219
2019-05-27T23:00:00,729,73,346,310,47,681
2019-05-28T00:00:00,538,74,179,284,32,506
2019-05-28T01:00:00,342,43,91,207,23,319
2019-05-28T02:00:00,223,<20,61,152,<20,206
2019-05-28T03:00:00,277,23,56,196,39,237
2019-05-28T04:00:00,532,21,164,346,103,428
2019-05-28T05:00:00,2085,159,684,1241,610,1474
2019-05-28T06:00:00,5377,292,2158,2926,2047,3330
2019-05-28T07:00:00,7081,501,3043,3536,3040,4040
2019-05-28T08:00:00,5695,410,2267,3017,1760,3935
2019-05-28T09:00:00,5718,471,2211,3036,946,4772
2019-05-28T10:00:00,5316,281,2186,2848,779,4537
2019-05-28T11:00:00,5605,502,2237,2865,692,4913
2019-05-28T12:00:00,5110,332,2138,2640,862,4247
2019-05-28T13:00:00,5642,340,2382,2919,918,4724
2019-05-28T14:00:00,5415,371,2395,2649,810,4605
2019-05-28T15:00:00,5773,354,2588,2830,1086,4686
2019-05-28T16:00:00,7478,548,3017,3912,1812,5665
2019-05-28T17:00:00,6902,537,3048,3317,2158,4743
2019-05-28T18:00:00,6064,427,2682,2955,1729,4335
2019-05-28T19:00:00,4869,397,2019,2451,999,3869
2019-05-28T20:00:00,3051,165,1153,1732,420,2630
2019-05-28T21:00:00,2521,221,1026,1273,245,2276
2019-05-28T22:00:00,1833,57,817,957,176,1656
2019-05-28T23:00:00,1054,85,406,561,74,979
2019-05-29T00:00:00,582,55,203,323,33,548
2019-05-29T01:00:00,479,33,99,347,<20,459
2019-05-29T02:00:00,425,24,82,317,<20,404
2019-05-29T03:00:00,440,<20,87,345,53,386
2019-05-29T04:00:00,870,26,223,620,129,741
2019-05-29T05:00:00,2395,143,750,1500,566,1828
2019-05-29T06:00:00,5806,286,2212,3307,2020,3785
2019-05-29T07:00:00,7672,478,3144,4050,2927,4745
2019-05-29T08:00:00,6223,432,2379,3410,1504,4718
2019-05-29T09:00:00,6381,529,2403,3447,1002,5378
2019-05-29T10:00:00,6312,289,2580,3442,748,5564
2019-05-29T11:00:00,6905,658,2733,3512,849,6055
2019-05-29T12:00:00,6656,349,2701,3605,1109,5546
2019-05-29T13:00:00,6661,407,2818,3435,1015,5646
2019-05-29T14:00:00,7247,520,3109,3617,1033,6214
2019-05-29T15:00:00,8146,615,3122,4408,1358,6787
2019-05-29T16:00:00,7811,426,3537,3847,1772,6039
2019-05-29T17:00:00,8474,1092,3515,3865,2216,6257
2019-05-29T18:00:00,6887,663,2901,3322,1507,5380
2019-05-29T19:00:00,6795,474,2958,3362,1050,5744
2019-05-29T20:00:00,4991,248,2042,2699,482,4508
2019-05-29T21:00:00,3998,173,1745,2079,418,3579
2019-05-29T22:00:00,4131,445,1537,2148,292,3838
2019-05-29T23:00:00,2664,109,912,1642,156,2507
2019-05-30T00:00:00,2291,94,571,1625,53,2237
2019-05-30T01:00:00,1668,42,457,1168,32,1636
2019-05-30T02:00:00,1460,24,245,1190,39,1421
2019-05-30T03:00:00,1755,35,257,1463,60,1695
2019-05-30T04:00:00,1850,22,312,1515,68,1782
2019-05-30T05:00:00,2763,83,432,2247,108,2655
2019-05-30T06:00:00,3688,116,770,2802,201,3487
2019-05-30T07:00:00,4412,152,1368,2891,228,4184
2019-05-30T08:00:00,6737,659,2224,3853,340,6396
2019-05-30T09:00:00,8631,914,3117,4599,338,8292
2019-05-30T10:00:00,9077,477,3697,4902,326,8751
2019-05-30T11:00:00,9408,979,4037,4391,313,9094
2019-05-30T12:00:00,7939,511,3664,3763,283,7655
2019-05-30T13:00:00,7975,909,3531,3534,317,7658
2019-05-30T14:00:00,8219,518,3975,3725,281,7938
2019-05-30T15:00:00,7821,583,3815,3422,301,7519
2019-05-30T16:00:00,7314,402,3682,3229,302,7012
2019-05-30T17:00:00,6518,453,3243,2821,262,6256
2019-05-30T18:00:00,5578,343,2961,2273,256,5322
2019-05-30T19:00:00,4604,229,1998,2376,266,4337
2019-05-30T20:00:00,3203,268,1427,1507,156,3047
2019-05-30T21:00:00,2716,139,1321,1256,159,2556
2019-05-30T22:00:00,1917,117,952,846,86,1830
2019-05-30T23:00:00,1076,48,439,588,41,1035
2019-05-31T00:00:00,781,52,291,437,36,744
2019-05-31T01:00:00,528,46,138,343,28,499
2019-05-31T02:00:00,390,<20,83,296,<20,378
2019-05-31T03:00:00,527,<20,76,437,39,487
2019-05-31T04:00:00,780,21,163,596,84,696
2019-05-31T05:00:00,1832,100,499,1233,368,1464
2019-05-31T06:00:00,4083,201,1531,2350,1306,2776
2019-05-31T07:00:00,5862,303,2548,3010,2072,3790
2019-05-31T08:00:00,5633,373,2410,2848,1149,4483
2019-05-31T09:00:00,6577,438,2804,3333,776,5800
2019-05-31T10:00:00,7766,355,3555,3855,658,7107
2019-05-31T11:00:00,7706,601,3493,3612,673,7032
2019-05-31T12:00:00,7079,349,3230,3499,755,6323
2019-05-31T13:00:00,7493,478,3286,3727,751,6741
2019-05-31T14:00:00,7670,547,3465,3657,713,6956
2019-05-31T15:00:00,8081,480,3699,3901,988,7093
2019-05-31T16:00:00,8044,431,3769,3844,1331,6713
2019-05-31T17:00:00,7672,585,3710,3376,1527,6145
2019-05-31T18:00:00,6139,392,2989,2757,989,5150
2019-05-31T19:00:00,5226,488,2355,2382,727,4499
2019-05-31T20:00:00,3574,249,1644,1680,270,3303
2019-05-31T21:00:00,3121,239,1372,1509,222,2899
2019-05-31T22:00:00,2601,95,1158,1348,197,2404
2019-05-31T23:00:00,1543,89,626,827,70,1473
2019-06-01T00:00:00,1378,80,511,786,48,1329
2019-06-01T01:00:00,927,59,288,579,50,877
2019-06-01T02:00:00,640,<20,207,421,40,600
2019-06-01T03:00:00,617,36,127,453,39,577
2019-06-01T04:00:00,846,<20,157,681,56,790
2019-06-01T05:00:00,1378,74,282,1022,139,1239
2019-06-01T06:00:00,2260,90,664,1506,263,1997
2019-06-01T07:00:00,3790,119,1372,2298,381,3408
2019-06-01T08:00:00,6244,353,2528,3362,375,5868
2019-06-01T09:00:00,7711,486,3330,3894,395,7315
2019-06-01T10:00:00,8904,366,4121,4417,342,8562
2019-06-01T11:00:00,9345,617,4278,4448,410,8935
2019-06-01T12:00:00,8998,463,3853,4680,394,8604
2019-06-01T13:00:00,8495,332,3885,4277,359,8136
2019-06-01T14:00:00,9167,668,4165,4332,377,8790
2019-06-01T15:00:00,8151,328,3776,4046,308,7842
2019-06-01T16:00:00,7728,575,3578,3574,369,7358
2019-06-01T17:00:00,6919,381,3335,3202,408,6510
2019-06-01T18:00:00,6542,504,3097,2940,315,6227
2019-06-01T19:00:00,5258,449,2434,2375,289,4968
2019-06-01T20:00:00,3792,330,1564,1896,172,3619
2019-06-01T21:00:00,3146,137,1285,1723,134,3011
2019-06-01T22:00:00,2988,85,1291,1611,119,2868
2019-06-01T23:00:00,2096,78,894,1123,84,2012
2019-06-02T00:00:00,2109,58,741,1310,69,2040
2019-06-02T01:00:00,1744,36,520,1187,45,1699
2019-06-02T02:00:00,935,39,235,659,36,898
2019-06-02T03:00:00,786,<20,154,622,<20,769
2019-06-02T04:00:00,867,<20,186,667,26,841
2019-06-02T05:00:00,1009,50,187,771,68,941
2019-06-02T06:00:00,1926,102,466,1357,115,1811
2019-06-02T07:00:00,2931,160,791,1979,176,2755
2019-06-02T08:00:00,5152,341,1746,3064,182,4970
2019-06-02T09:00:00,7531,317,2918,4294,228,7303
2019-06-02T10:00:00,6373,459,3202,2711,175,6198
2019-06-02T11:00:00,12191,727,4755,6708,325,11866
2019-06-02T12:00:00,9374,589,3268,5516,218,9156
2019-06-02T13:00:00,8702,398,2996,5307,234,8467
2019-06-02T14:00:00,7987,1017,2746,4223,232,7754
2019-06-02T15:00:00,9379,689,3824,4865,305,9074
2019-06-02T16:00:00,10776,1208,3440,6126,307,10468
2019-06-02T17:00:00,10217,655,3449,6112,261,9955
2019-06-02T18:00:00,7762,418,3365,3978,301,7460
2019-06-02T19:00:00,6401,754,2499,3147,240,6161
2019-06-02T20:00:00,5821,1221,1739,2859,187,5633
2019-06-02T21:00:00,4159,218,1430,2509,136,4022
2019-06-02T22:00:00,3249,104,1273,1870,116,3133
2019-06-02T23:00:00,2032,31,459,1541,56,1975
2019-06-03T00:00:00,1653,97,424,1131,52,1600
2019-06-03T01:00:00,1210,<20,296,905,40,1170
2019-06-03T02:00:00,595,<20,140,444,42,553
2019-06-03T03:00:00,644,<20,111,522,56,588
2019-06-03T04:00:00,1020,23,221,775,186,834
2019-06-03T05:00:00,2976,174,783,2018,771,2204
2019-06-03T06:00:00,6020,305,2329,3385,2217,3803
2019-06-03T07:00:00,7569,533,3211,3824,3176,4393
2019-06-03T08:00:00,6233,539,2479,3214,1722,4511
2019-06-03T09:00:00,6213,443,2335,3434,1078,5134
2019-06-03T10:00:00,6119,372,2410,3336,813,5305
2019-06-03T11:00:00,6649,596,2497,3555,817,5831
2019-06-03T12:00:00,6000,401,2303,3295,850,5150
2019-06-03T13:00:00,6432,324,2664,3443,954,5477
2019-06-03T14:00:00,6654,510,2666,3477,838,5816
2019-06-03T15:00:00,6909,386,2792,3729,1119,5790
2019-06-03T16:00:00,7960,561,3220,4178,1786,6174
2019-06-03T17:00:00,7672,489,3587,3594,2357,5315
2019-06-03T18:00:00,5799,492,2710,2596,1786,4012
2019-06-03T19:00:00,4125,403,1738,1983,800,3324
2019-06-03T20:00:00,2778,205,1221,1351,399,2379
2019-06-03T21:00:00,1930,126,907,897,190,1740
2019-06-03T22:00:00,1608,80,794,733,167,1440
2019-06-03T23:00:00,766,69,344,352,81,684
2019-06-04T00:00:00,526,49,212,264,55,470
2019-06-04T01:00:00,370,55,109,204,32,337
2019-06-04T02:00:00,257,<20,76,171,27,229
2019-06-04T03:00:00,341,<20,87,238,42,298
2019-06-04T04:00:00,554,28,177,347,121,432
2019-06-04T05:00:00,2116,150,708,1257,612,1504
2019-06-04T06:00:00,5567,340,2250,2975,2020,3546
2019-06-04T07:00:00,7103,427,3131,3544,2890,4212
2019-06-04T08:00:00,5653,338,2354,2959,1587,4065
2019-06-04T09:00:00,5851,423,2440,2987,1031,4819
2019-06-04T10:00:00,5427,293,2297,2837,731,4696
2019-06-04T11:00:00,5846,492,2587,2765,793,5052
2019-06-04T12:00:00,4957,275,2181,2500,930,4027
2019-06-04T13:00:00,5140,293,2432,2414,872,4267
2019-06-04T14:00:00,5945,361,2535,3049,901,5044
2019-06-04T15:00:00,6133,334,2647,3151,992,5140
2019-06-04T16:00:00,7427,488,3290,3648,1806,5621
2019-06-04T17:00:00,7226,482,3430,3313,2320,4905
2019-06-04T18:00:00,5838,427,2801,2609,1701,4137
2019-06-04T19:00:00,4229,348,2054,1825,929,3299
2019-06-04T20:00:00,2684,179,1278,1226,362,2321
2019-06-04T21:00:00,1981,174,972,834,225,1755
2019-06-04T22:00:00,1700,90,806,803,197,1502
2019-06-04T23:00:00,839,83,360,394,66,773
2019-06-05T00:00:00,532,43,202,286,46,485
2019-06-05T01:00:00,518,87,100,330,44,474
2019-06-05T02:00:00,283,<20,76,199,27,256
2019-06-05T03:00:00,385,<20,70,295,41,343
2019-06-05T04:00:00,660,24,166,470,95,564
2019-06-05T05:00:00,2162,177,678,1306,547,1614
2019-06-05T06:00:00,5648,359,2237,3051,2040,3608
2019-06-05T07:00:00,7422,492,3034,3895,2770,4652
2019-06-05T08:00:00,5755,361,2456,2937,1481,4273
2019-06-05T09:00:00,5668,372,2331,2964,889,4778
2019-06-05T10:00:00,5582,380,2345,2856,747,4834
2019-06-05T11:00:00,6043,515,2486,3041,805,5238
2019-06-05T12:00:00,5328,279,2404,2644,982,4346
2019-06-05T13:00:00,5820,342,2440,3037,911,4908
2019-06-05T14:00:00,5700,416,2310,2973,818,4881
2019-06-05T15:00:00,6326,391,2686,3248,1028,5298
2019-06-05T16:00:00,7817,434,3396,3987,1777,6040
2019-06-05T17:00:00,7321,508,3275,3538,2134,5187
2019-06-05T18:00:00,5945,454,2793,2696,1715,4229
2019-06-05T19:00:00,4132,333,1923,1875,872,3260
2019-06-05T20:00:00,2910,159,1345,1405,368,2542
2019-06-05T21:00:00,2101,174,1040,886,250,1851
2019-06-05T22:00:00,1785,65,905,815,167,1617
2019-06-05T23:00:00,912,68,413,429,53,859
2019-06-06T00:00:00,734,81,222,430,41,693
2019-06-06T01:00:00,429,43,119,266,39,390
2019-06-06T02:00:00,314,<20,76,226,24,290
2019-06-06T03:00:00,429,<20,88,321,49,379
2019-06-06T04:00:00,643,25,171,447,102,540
2019-06-06T05:00:00,2244,133,730,1380,559,1685
2019-06-06T06:00:00,5535,320,2125,3089,1812,3722
2019-06-06T07:00:00,7051,484,2927,3640,2744,4307
2019-06-06T08:00:00,5722,423,2289,3009,1485,4237
2019-06-06T09:00:00,5401,428,2220,2752,910,4491
2019-06-06T10:00:00,5695,303,2260,3131,725,4970
2019-06-06T11:00:00,6159,470,2495,3193,844,5314
2019-06-06T12:00:00,5545,289,2218,3038,885,4660
2019-06-06T13:00:00,5944,319,2433,3192,939,5005
2019-06-06T14:00:00,6153,419,2431,3302,930,5222
2019-06-06T15:00:00,6723,377,2669,3676,1108,5615
2019-06-06T16:00:00,7527,538,3051,3936,1602,5925
2019-06-06T17:00:00,6715,628,2953,3134,1877,4838
2019-06-06T18:00:00,6066,468,2822,2775,1624,4442
2019-06-06T19:00:00,5383,584,2133,2665,1077,4306
2019-06-06T20:00:00,3300,183,1500,1615,421,2878
2019-06-06T21:00:00,2853,282,1141,1429,338,2515
2019-06-06T22:00:00,2226,111,995,1119,189,2036
2019-06-06T23:00:00,1345,80,558,706,79,1265
2019-06-07T00:00:00,1148,75,328,744,55,1093
2019-06-07T01:00:00,822,94,184,542,58,763
2019-06-07T02:00:00,548,<20,147,388,45,502
2019-06-07T03:00:00,555,<20,115,426,43,512
2019-06-07T04:00:00,808,<20,222,571,102,705
2019-06-07T05:00:00,2438,127,796,1514,531,1906
2019-06-07T06:00:00,5576,331,1972,3272,1815,3760
2019-06-07T07:00:00,7386,476,2911,3998,2561,4824
2019-06-07T08:00:00,6206,427,2376,3402,1461,4745
2019-06-07T09:00:00,6342,411,2430,3500,880,5461
2019-06-07T10:00:00,6407,323,2634,3449,735,5671
2019-06-07T11:00:00,6798,676,2524,3597,746,6051
2019-06-07T12:00:00,6874,346,2477,4050,938,5935
2019-06-07T13:00:00,7392,435,2730,4226,922,6469
2019-06-07T14:00:00,7795,615,2879,4300,964,6830
2019-06-07T15:00:00,8167,589,3186,4392,1262,6904
2019-06-07T16:00:00,7163,585,3118,3459,1575,5587
2019-06-07T17:00:00,7287,852,3015,3419,1677,5610
2019-06-07T18:00:00,7088,564,2981,3543,1313,5775
2019-06-07T19:00:00,7079,1112,2595,3371,1000,6078
2019-06-07T20:00:00,5698,375,2086,3236,595,5103
2019-06-07T21:00:00,4868,444,1601,2822,391,4477
2019-06-07T22:00:00,3729,128,1337,2263,206,3522
2019-06-07T23:00:00,2626,97,863,1665,126,2500
2019-06-08T00:00:00,2234,92,565,1576,55,2178
2019-06-08T01:00:00,2249,41,543,1663,61,2187
2019-06-08T02:00:00,1874,<20,369,1490,29,1844
2019-06-08T03:00:00,2123,44,357,1721,53,2070
2019-06-08T04:00:00,2452,45,436,1970,87,2364
2019-06-08T05:00:00,2425,100,524,1800,140,2285
2019-06-08T06:00:00,3159,128,1060,1969,265,2893
2019-06-08T07:00:00,5301,192,1791,3318,356,4944
2019-06-08T08:00:00,7302,516,2593,4192,409,6892
2019-06-08T09:00:00,9054,774,3293,4986,361,8693
2019-06-08T10:00:00,9186,428,3716,5041,350,8836
2019-06-08T11:00:00,9637,884,3766,4986,384,9252
2019-06-08T12:00:00,8833,445,3506,4881,401,8431
2019-06-08T13:00:00,7945,170,3303,4470,313,7631
2019-06-08T14:00:00,8780,768,3479,4531,302,8477
2019-06-08T15:00:00,8530,371,3518,4640,304,8225
2019-06-08T16:00:00,7000,252,3104,3644,293,6707
2019-06-08T17:00:00,6263,348,2817,3098,365,5898
2019-06-08T18:00:00,5849,463,2728,2657,325,5524
2019-06-08T19:00:00,4981,336,2120,2524,273,4707
2019-06-08T20:00:00,3430,201,1420,1809,138,3291
2019-06-08T21:00:00,2883,141,1383,1358,114,2769
2019-06-08T22:00:00,2536,100,1176,1259,96,2439
2019-06-08T23:00:00,1738,64,799,875,58,1680
2019-06-09T00:00:00,1613,39,561,1012,30,1583
2019-06-09T01:00:00,1171,31,377,762,34,1136
2019-06-09T02:00:00,1028,24,295,707,24,1003
2019-06-09T03:00:00,920,<20,203,705,21,899
2019-06-09T04:00:00,1099,23,189,886,31,1067
2019-06-09T05:00:00,1370,76,271,1022,59,1310
2019-06-09T06:00:00,2107,65,423,1619,114,1992
2019-06-09T07:00:00,3355,158,870,2327,130,3225
2019-06-09T08:00:00,4425,185,1410,2829,164,4260
2019-06-09T09:00:00,5823,281,2100,3442,178,5644
2019-06-09T10:00:00,7511,368,2860,4282,177,7334
2019-06-09T11:00:00,8610,465,3296,4849,224,8386
2019-06-09T12:00:00,7736,415,2827,4493,242,7494
2019-06-09T13:00:00,7324,305,2707,4310,236,7087
2019-06-09T14:00:00,8120,470,2848,4801,249,7870
2019-06-09T15:00:00,7331,385,2904,4042,252,7079
2019-06-09T16:00:00,6896,520,2575,3800,222,6673
2019-06-09T17:00:00,6197,324,2452,3420,202,5994
2019-06-09T18:00:00,5851,488,2544,2818,242,5608
2019-06-09T19:00:00,5121,421,1948,2751,208,4913
2019-06-09T20:00:00,3138,240,1206,1690,146,2991
2019-06-09T21:00:00,2656,146,1094,1415,100,2556
2019-06-09T22:00:00,2058,71,851,1135,74,1984
2019-06-09T23:00:00,1452,38,542,871,48,1404
2019-06-10T00:00:00,1514,66,494,952,56,1458
2019-06-10T01:00:00,763,<20,223,523,<20,748
2019-06-10T02:00:00,788,<20,149,632,29,758
2019-06-10T03:00:00,475,<20,86,380,<20,463
2019-06-10T04:00:00,595,<20,146,441,42,553
2019-06-10T05:00:00,930,71,194,664,86,843
2019-06-10T06:00:00,1526,101,416,1008,188,1338
2019-06-10T07:00:00,2079,152,643,1283,213,1866
2019-06-10T08:00:00,3195,199,1092,1903,266,2929
2019-06-10T09:00:00,4956,389,1791,2774,289,4666
2019-06-10T10:00:00,6512,385,2545,3582,275,6237
2019-06-10T11:00:00,7120,588,2811,3720,338,6781
2019-06-10T12:00:00,7316,636,2493,4187,280,7036
2019-06-10T13:00:00,6220,286,2286,3647,278,5941
2019-06-10T14:00:00,7564,658,2692,4213,341,7223
2019-06-10T15:00:00,7027,528,2593,3906,334,6693
2019-06-10T16:00:00,6746,831,2249,3665,377,6369
2019-06-10T17:00:00,6115,518,2231,3366,358,5757
2019-06-10T18:00:00,6174,833,2142,3198,276,5898
2019-06-10T19:00:00,4939,734,1769,2435,254,4685
2019-06-10T20:00:00,4045,458,1292,2294,205,3839
2019-06-10T21:00:00,3222,204,1087,1929,162,3060
2019-06-10T22:00:00,2344,86,874,1383,99,2244
2019-06-10T23:00:00,1145,35,345,764,47,1098
2019-06-11T00:00:00,907,61,237,607,52,854
2019-06-11T01:00:00,474,<20,108,349,28,446
2019-06-11T02:00:00,302,<20,77,211,<20,281
2019-06-11T03:00:00,399,<20,104,283,49,350
2019-06-11T04:00:00,673,<20,177,485,148,525
2019-06-11T05:00:00,2531,180,735,1614,721,1809
2019-06-11T06:00:00,5498,325,2138,3034,1998,3500
2019-06-11T07:00:00,7280,589,2974,3717,2951,4329
2019-06-11T08:00:00,5839,522,2261,3056,1649,4190
2019-06-11T09:00:00,5615,388,2184,3042,1032,4582
2019-06-11T10:00:00,5574,316,2167,3090,763,4811
2019-06-11T11:00:00,6475,532,2292,3651,829,5645
2019-06-11T12:00:00,5779,265,2207,3306,897,4881
2019-06-11T13:00:00,6020,289,2357,3373,863,5156
2019-06-11T14:00:00,6578,428,2314,3834,911,5666
2019-06-11T15:00:00,6315,336,2467,3511,1015,5299
2019-06-11T16:00:00,7719,493,3168,4057,1763,5955
2019-06-11T17:00:00,7263,564,3142,3556,2143,5119
2019-06-11T18:00:00,5657,425,2575,2656,1726,3931
2019-06-11T19:00:00,4022,412,1818,1791,827,3194
2019-06-11T20:00:00,2671,193,1188,1288,335,2336
2019-06-11T21:00:00,2021,134,1037,850,188,1833
2019-06-11T22:00:00,1526,73,816,636,154,1372
2019-06-11T23:00:00,813,75,365,372,58,755
2019-06-12T00:00:00,585,63,218,303,49,536
2019-06-12T01:00:00,663,30,195,437,31,632
2019-06-12T02:00:00,402,39,86,276,51,351
2019-06-12T03:00:00,352,24,85,241,38,313
2019-06-12T04:00:00,591,<20,148,425,99,492
2019-06-12T05:00:00,2096,133,666,1296,563,1532
