Date,District From Id,District From Name,Count
2019-06-07,1901,Aarau,32
2019-06-07,314,Sursee,74
2019-06-07,2013,Kreuzlingen,47
2019-06-07,250,Interlaken-Oberhasli,32
2019-06-07,1844,Imboden,34
2019-06-07,104,Dielsdorf,31
2019-06-07,1108,Olten,37
2019-06-07,1721,St. Gallen,76
2019-06-07,1903,Bremgarten,46
2019-06-07,246,Bern-Mittelland,177
2019-06-07,2102,Blenio,314
2019-06-07,1725,Sarganserland,73
2019-06-07,1303,Liestal,52
2019-06-07,107,Meilen,57
2019-06-07,242,Biel/Bienne,46
2019-06-07,4,Uri,419
2019-06-07,506,Schwyz,173
2019-06-07,1004,La Sarine,59
2019-06-07,1902,Baden,65
2019-06-07,111,Dietikon,56
2019-06-07,1848,Plessur,48
2019-06-07,2106,Mendrisio,24954
2019-06-07,-1,Other,653
2019-06-08,1850,Surselva,54
2019-06-08,2104,Locarno,3406
2019-06-08,1728,Wil,23
2019-06-08,1724,Werdenberg,297
2019-06-08,25,Genève,114
2019-06-08,110,Winterthur,73
2019-06-08,2301,Brig,49
2019-06-08,1847,Moesa,635
2019-06-08,2105,Lugano,44181
2019-06-08,106,Horgen,81
2019-06-08,2103,Leventina,855
2019-06-08,312,Luzern-Land,54
2019-06-08,2011,Arbon,28
2019-06-08,6,Obwalden,32
2019-06-08,1723,Rheintal,104
2019-06-08,2313,Visp,24
2019-06-08,1910,Zofingen,32
2019-06-08,1402,Reiat,58
2019-06-08,1851,Viamala,249
2019-06-08,9,Zug,161
2019-06-08,109,Uster,38
2019-06-08,1842,Bernina,106
2019-06-08,2108,Vallemaggia,131
2019-06-08,503,Höfe,26
2019-06-08,105,Hinwil,26
2019-06-08,311,Luzern-Stadt,198
2019-06-08,1846,Maloja,124
2019-06-08,1301,Arlesheim,61
2019-06-08,2225,Lausanne,29
2019-06-08,1403,Schaffhausen,52
2019-06-08,12,Basel-Stadt,289
2019-06-08,313,Hochdorf,40
2019-06-08,7,Nidwalden,34
2019-06-08,245,Emmental,21
2019-06-08,103,Bülach,142
2019-06-08,1841,Albula,32
2019-06-08,2101,Bellinzona,5582
2019-06-08,1726,See-Gaster,34
2019-06-08,2107,Riviera,518
2019-06-08,112,Zürich,812
2019-06-08,1845,Landquart,44
2019-06-08,1901,Aarau,42
2019-06-08,314,Sursee,47
2019-06-08,2013,Kreuzlingen,28
2019-06-08,250,Interlaken-Oberhasli,38
2019-06-08,1844,Imboden,57
2019-06-08,104,Dielsdorf,26
2019-06-08,1108,Olten,30
2019-06-08,1721,St. Gallen,39
2019-06-08,1903,Bremgarten,31
2019-06-08,246,Bern-Mittelland,97
2019-06-08,2102,Blenio,491
2019-06-08,315,Willisau,35
2019-06-08,1725,Sarganserland,50
2019-06-08,1303,Liestal,37
2019-06-08,107,Meilen,43
2019-06-08,242,Biel/Bienne,23
2019-06-08,4,Uri,1192
2019-06-08,506,Schwyz,87
2019-06-08,1004,La Sarine,35
2019-06-08,1902,Baden,49
2019-06-08,111,Dietikon,36
2019-06-08,1848,Plessur,38
2019-06-08,2106,Mendrisio,16834
2019-06-08,-1,Other,598
2019-06-09,1850,Surselva,48
2019-06-09,2104,Locarno,2893
2019-06-09,1728,Wil,25
2019-06-09,1724,Werdenberg,215
2019-06-09,25,Genève,26
2019-06-09,110,Winterthur,25
2019-06-09,2301,Brig,29
2019-06-09,1847,Moesa,405
2019-06-09,2105,Lugano,27691
2019-06-09,2103,Leventina,691
2019-06-09,312,Luzern-Land,25
2019-06-09,6,Obwalden,79
2019-06-09,2307,Martigny,32
2019-06-09,1723,Rheintal,85
2019-06-09,1910,Zofingen,44
2019-06-09,1402,Reiat,42
2019-06-09,1851,Viamala,103
2019-06-09,9,Zug,85
2019-06-09,109,Uster,43
2019-06-09,1842,Bernina,107
2019-06-09,2108,Vallemaggia,101
2019-06-09,105,Hinwil,28
2019-06-09,311,Luzern-Stadt,113
2019-06-09,1846,Maloja,115
2019-06-09,1301,Arlesheim,69
2019-06-09,1403,Schaffhausen,56
2019-06-09,12,Basel-Stadt,253
2019-06-09,313,Hochdorf,23
2019-06-09,7,Nidwalden,45
2019-06-09,103,Bülach,93
2019-06-09,1841,Albula,26
2019-06-09,2101,Bellinzona,3399
2019-06-09,2107,Riviera,298
2019-06-09,112,Zürich,399
2019-06-09,1845,Landquart,41
2019-06-09,1901,Aarau,21
2019-06-09,1849,Prättigau/Davos,28
2019-06-09,314,Sursee,60
2019-06-09,2013,Kreuzlingen,33
2019-06-09,250,Interlaken-Oberhasli,49
2019-06-09,104,Dielsdorf,46
2019-06-09,1108,Olten,25
2019-06-09,246,Bern-Mittelland,82
2019-06-09,2102,Blenio,478
2019-06-09,1725,Sarganserland,42
2019-06-09,1303,Liestal,34
2019-06-09,107,Meilen,32
2019-06-09,4,Uri,489
2019-06-09,506,Schwyz,206
2019-06-09,1902,Baden,65
2019-06-09,111,Dietikon,47
2019-06-09,1848,Plessur,30
2019-06-09,2106,Mendrisio,15524
2019-06-09,-1,Other,653
2019-06-10,101,Affoltern,22
2019-06-10,1850,Surselva,44
2019-06-10,2104,Locarno,2250
2019-06-10,24,Neuchâtel,27
2019-06-10,1724,Werdenberg,121
2019-06-10,25,Genève,46
2019-06-10,2301,Brig,26
2019-06-10,1847,Moesa,407
2019-06-10,2105,Lugano,27261
2019-06-10,106,Horgen,48
2019-06-10,2103,Leventina,659
2019-06-10,312,Luzern-Land,43
2019-06-10,1723,Rheintal,61
2019-06-10,2313,Visp,21
2019-06-10,1402,Reiat,28
2019-06-10,1851,Viamala,140
2019-06-10,9,Zug,66
2019-06-10,1842,Bernina,149
2019-06-10,2108,Vallemaggia,131
2019-06-10,311,Luzern-Stadt,113
2019-06-10,1846,Maloja,180
2019-06-10,1301,Arlesheim,40
2019-06-10,2225,Lausanne,27
2019-06-10,1403,Schaffhausen,35
2019-06-10,12,Basel-Stadt,175
2019-06-10,313,Hochdorf,22
2019-06-10,103,Bülach,122
2019-06-10,1841,Albula,85
2019-06-10,2101,Bellinzona,2727
2019-06-10,2107,Riviera,320
2019-06-10,112,Zürich,320
2019-06-10,1849,Prättigau/Davos,23
2019-06-10,314,Sursee,44
2019-06-10,250,Interlaken-Oberhasli,54
2019-06-10,1844,Imboden,24
2019-06-10,104,Dielsdorf,26
2019-06-10,246,Bern-Mittelland,44
2019-06-10,2102,Blenio,479
2019-06-10,1725,Sarganserland,24
2019-06-10,1303,Liestal,34
2019-06-10,4,Uri,192
2019-06-10,506,Schwyz,219
2019-06-10,1902,Baden,26
2019-06-10,111,Dietikon,31
2019-06-10,1848,Plessur,25
2019-06-10,2106,Mendrisio,18018
2019-06-10,-1,Other,606
2019-06-11,2104,Locarno,4840
2019-06-11,1724,Werdenberg,103
2019-06-11,25,Genève,76
2019-06-11,110,Winterthur,25
2019-06-11,2301,Brig,24
2019-06-11,1847,Moesa,585
2019-06-11,2105,Lugano,53501
2019-06-11,106,Horgen,33
2019-06-11,2103,Leventina,791
2019-06-11,312,Luzern-Land,60
2019-06-11,1723,Rheintal,47
2019-06-11,1402,Reiat,22
2019-06-11,1851,Viamala,52
2019-06-11,9,Zug,96
2019-06-11,109,Uster,27
2019-06-11,1842,Bernina,113
2019-06-11,2108,Vallemaggia,151
2019-06-11,244,Oberaargau,38
2019-06-11,311,Luzern-Stadt,117
2019-06-11,1846,Maloja,113
2019-06-11,1301,Arlesheim,36
2019-06-11,2225,Lausanne,24
2019-06-11,1403,Schaffhausen,41
2019-06-11,12,Basel-Stadt,216
2019-06-11,313,Hochdorf,46
2019-06-11,7,Nidwalden,38
2019-06-11,245,Emmental,43
2019-06-11,103,Bülach,149
2019-06-11,2101,Bellinzona,9813
2019-06-11,2107,Riviera,810
2019-06-11,112,Zürich,536
2019-06-11,1845,Landquart,30
2019-06-11,1901,Aarau,22
2019-06-11,314,Sursee,31
2019-06-11,250,Interlaken-Oberhasli,32
2019-06-11,1108,Olten,29
2019-06-11,1101,Gäu,32
2019-06-11,246,Bern-Mittelland,91
2019-06-11,2102,Blenio,296
2019-06-11,1303,Liestal,27
2019-06-11,242,Biel/Bienne,23
2019-06-11,4,Uri,182
2019-06-11,506,Schwyz,183
2019-06-11,1004,La Sarine,21
2019-06-11,111,Dietikon,25
2019-06-11,2106,Mendrisio,26490
2019-06-11,-1,Other,660
2019-06-12,101,Affoltern,23
2019-06-12,1850,Surselva,22
2019-06-12,2104,Locarno,4698
2019-06-12,24,Neuchâtel,29
2019-06-12,1724,Werdenberg,55
2019-06-12,25,Genève,55
2019-06-12,110,Winterthur,43
2019-06-12,2301,Brig,36
2019-06-12,1847,Moesa,585
2019-06-12,2105,Lugano,53087
2019-06-12,106,Horgen,65
2019-06-12,2103,Leventina,695
2019-06-12,312,Luzern-Land,68
2019-06-12,1723,Rheintal,22
2019-06-12,1851,Viamala,22
2019-06-12,9,Zug,92
2019-06-12,109,Uster,45
2019-06-12,1842,Bernina,60
2019-06-12,2108,Vallemaggia,164
2019-06-12,105,Hinwil,30
2019-06-12,311,Luzern-Stadt,103
2019-06-12,1846,Maloja,42
2019-06-12,1301,Arlesheim,60
2019-06-12,2225,Lausanne,26
2019-06-12,1403,Schaffhausen,24
2019-06-12,12,Basel-Stadt,163
2019-06-12,313,Hochdorf,21
2019-06-12,7,Nidwalden,42
2019-06-12,103,Bülach,154
2019-06-12,1909,Rheinfelden,21
2019-06-12,2101,Bellinzona,9218
2019-06-12,2107,Riviera,792
2019-06-12,112,Zürich,497
2019-06-12,314,Sursee,35
2019-06-12,250,Interlaken-Oberhasli,50
2019-06-12,104,Dielsdorf,25
2019-06-12,1108,Olten,37
2019-06-12,1903,Bremgarten,26
2019-06-12,246,Bern-Mittelland,92
2019-06-12,2102,Blenio,340
2019-06-12,1303,Liestal,32
2019-06-12,107,Meilen,47
2019-06-12,4,Uri,443
2019-06-12,506,Schwyz,213
2019-06-12,1902,Baden,27
2019-06-12,111,Dietikon,36
2019-06-12,2106,Mendrisio,25358
2019-06-12,-1,Other,637
2019-06-13,101,Affoltern,52
2019-06-13,1850,Surselva,36
2019-06-13,2104,Locarno,4881
2019-06-13,1724,Werdenberg,117
2019-06-13,25,Genève,59
2019-06-13,504,Küssnacht (SZ),23
2019-06-13,110,Winterthur,43
2019-06-13,2301,Brig,25
2019-06-13,1847,Moesa,629
2019-06-13,2105,Lugano,57153
2019-06-13,106,Horgen,82
2019-06-13,2103,Leventina,864
2019-06-13,312,Luzern-Land,57
2019-06-13,6,Obwalden,24
2019-06-13,1723,Rheintal,39
2019-06-13,2313,Visp,45
2019-06-13,1910,Zofingen,25
2019-06-13,1402,Reiat,27
2019-06-13,1851,Viamala,109
2019-06-13,9,Zug,134
2019-06-13,109,Uster,35
2019-06-13,1842,Bernina,105
2019-06-13,2108,Vallemaggia,164
2019-06-13,503,Höfe,23
2019-06-13,244,Oberaargau,24
2019-06-13,311,Luzern-Stadt,128
2019-06-13,1846,Maloja,101
2019-06-13,1301,Arlesheim,49
2019-06-13,2225,Lausanne,37
2019-06-13,12,Basel-Stadt,275
2019-06-13,313,Hochdorf,47
2019-06-13,7,Nidwalden,24
2019-06-13,103,Bülach,170
2019-06-13,1909,Rheinfelden,27
2019-06-13,2101,Bellinzona,9457
2019-06-13,2107,Riviera,816
2019-06-13,112,Zürich,699
2019-06-13,1845,Landquart,22
2019-06-13,1901,Aarau,28
2019-06-13,1849,Prättigau/Davos,21
2019-06-13,314,Sursee,49
2019-06-13,250,Interlaken-Oberhasli,50
2019-06-13,104,Dielsdorf,27
2019-06-13,1108,Olten,29
2019-06-13,1721,St. Gallen,26
2019-06-13,1903,Bremgarten,36
2019-06-13,246,Bern-Mittelland,166
2019-06-13,2102,Blenio,338
2019-06-13,1725,Sarganserland,37
2019-06-13,1303,Liestal,25
2019-06-13,107,Meilen,34
2019-06-13,242,Biel/Bienne,34
2019-06-13,4,Uri,356
2019-06-13,506,Schwyz,289
2019-06-13,1902,Baden,49
2019-06-13,111,Dietikon,32
2019-06-13,1848,Plessur,27
2019-06-13,2106,Mendrisio,26373
2019-06-13,-1,Other,609
2019-06-14,101,Affoltern,45
2019-06-14,2104,Locarno,4872
2019-06-14,2014,Münchwilen,25
2019-06-14,247,Thun,22
2019-06-14,24,Neuchâtel,41
2019-06-14,1724,Werdenberg,193
2019-06-14,25,Genève,138
2019-06-14,110,Winterthur,67
2019-06-14,1907,Lenzburg,25
2019-06-14,2301,Brig,29
2019-06-14,1847,Moesa,830
2019-06-14,2105,Lugano,60679
2019-06-14,106,Horgen,82
2019-06-14,2103,Leventina,1007
2019-06-14,312,Luzern-Land,78
2019-06-14,6,Obwalden,47
2019-06-14,1723,Rheintal,99
2019-06-14,1910,Zofingen,36
2019-06-14,1402,Reiat,45
2019-06-14,1851,Viamala,87
2019-06-14,9,Zug,184
2019-06-14,109,Uster,56
2019-06-14,1842,Bernina,68
2019-06-14,2108,Vallemaggia,193
2019-06-14,105,Hinwil,35
2019-06-14,311,Luzern-Stadt,189
2019-06-14,1846,Maloja,176
2019-06-14,1301,Arlesheim,82
2019-06-14,2225,Lausanne,33
2019-06-14,1403,Schaffhausen,46
2019-06-14,12,Basel-Stadt,321
2019-06-14,313,Hochdorf,31
2019-06-14,7,Nidwalden,53
2019-06-14,103,Bülach,176
2019-06-14,2101,Bellinzona,9772
2019-06-14,1726,See-Gaster,22
2019-06-14,505,March,22
2019-06-14,2107,Riviera,1055
2019-06-14,112,Zürich,913
2019-06-14,1845,Landquart,40
2019-06-14,1003,La Gruyère,31
2019-06-14,1901,Aarau,32
2019-06-14,314,Sursee,51
2019-06-14,250,Interlaken-Oberhasli,62
2019-06-14,1844,Imboden,23
2019-06-14,104,Dielsdorf,43
2019-06-14,1108,Olten,74
2019-06-14,1721,St. Gallen,37
2019-06-14,1903,Bremgarten,60
2019-06-14,1101,Gäu,29
2019-06-14,246,Bern-Mittelland,142
2019-06-14,2230,Riviera-Pays-d'Enhaut,39
2019-06-14,2102,Blenio,260
2019-06-14,315,Willisau,33
2019-06-14,1725,Sarganserland,47
2019-06-14,1303,Liestal,56
2019-06-14,107,Meilen,45
2019-06-14,242,Biel/Bienne,42
2019-06-14,4,Uri,493
2019-06-14,506,Schwyz,449
2019-06-14,1004,La Sarine,29
2019-06-14,1902,Baden,40
2019-06-14,111,Dietikon,48
2019-06-14,1848,Plessur,56
2019-06-14,2106,Mendrisio,26096
2019-06-14,-1,Other,696
2019-06-15,101,Affoltern,25
2019-06-15,249,Frutigen-Niedersimmental,21
2019-06-15,1850,Surselva,28
2019-06-15,2104,Locarno,3800
2019-06-15,247,Thun,21
2019-06-15,24,Neuchâtel,43
2019-06-15,1724,Werdenberg,212
2019-06-15,1904,Brugg,29
2019-06-15,25,Genève,47
2019-06-15,110,Winterthur,44
2019-06-15,2301,Brig,63
2019-06-15,1847,Moesa,518
2019-06-15,2105,Lugano,48833
2019-06-15,106,Horgen,102
2019-06-15,2103,Leventina,925
2019-06-15,312,Luzern-Land,69
2019-06-15,6,Obwalden,36
2019-06-15,1723,Rheintal,88
2019-06-15,2313,Visp,37
2019-06-15,1402,Reiat,29
2019-06-15,1851,Viamala,158
2019-06-15,9,Zug,146
2019-06-15,109,Uster,55
2019-06-15,1842,Bernina,92
2019-06-15,2108,Vallemaggia,139
2019-06-15,311,Luzern-Stadt,106
2019-06-15,1846,Maloja,148
2019-06-15,1301,Arlesheim,66
2019-06-15,2225,Lausanne,22
2019-06-15,1403,Schaffhausen,54
2019-06-15,12,Basel-Stadt,262
2019-06-15,313,Hochdorf,22
2019-06-15,7,Nidwalden,36
2019-06-15,1722,Rorschach,32
2019-06-15,103,Bülach,135
2019-06-15,2101,Bellinzona,5577
2019-06-15,2107,Riviera,501
2019-06-15,112,Zürich,586
2019-06-15,1845,Landquart,59
2019-06-15,1901,Aarau,32
2019-06-15,314,Sursee,58
2019-06-15,2013,Kreuzlingen,29
2019-06-15,250,Interlaken-Oberhasli,63
2019-06-15,1844,Imboden,33
2019-06-15,104,Dielsdorf,26
2019-06-15,1108,Olten,29
2019-06-15,1721,St. Gallen,44
2019-06-15,1903,Bremgarten,27
2019-06-15,8,Glarus,23
2019-06-15,246,Bern-Mittelland,99
2019-06-15,1908,Muri,23
2019-06-15,2102,Blenio,297
2019-06-15,1725,Sarganserland,42
2019-06-15,1303,Liestal,38
2019-06-15,107,Meilen,43
2019-06-15,242,Biel/Bienne,28
2019-06-15,4,Uri,671
2019-06-15,506,Schwyz,436
2019-06-15,1902,Baden,32
2019-06-15,1848,Plessur,70
2019-06-15,2106,Mendrisio,18456
2019-06-15,-1,Other,654
2019-06-16,101,Affoltern,23
2019-06-16,2104,Locarno,3077
2019-06-16,1724,Werdenberg,178
2019-06-16,25,Genève,73
2019-06-16,504,Küssnacht (SZ),26
2019-06-16,110,Winterthur,37
2019-06-16,1847,Moesa,654
2019-06-16,2105,Lugano,37403
2019-06-16,106,Horgen,57
2019-06-16,2103,Leventina,1018
2019-06-16,312,Luzern-Land,41
2019-06-16,2011,Arbon,26
2019-06-16,1723,Rheintal,72
2019-06-16,2313,Visp,22
2019-06-16,1910,Zofingen,36
2019-06-16,1402,Reiat,25
2019-06-16,1851,Viamala,102
2019-06-16,9,Zug,150
2019-06-16,109,Uster,42
2019-06-16,1842,Bernina,123
2019-06-16,2108,Vallemaggia,295
2019-06-16,311,Luzern-Stadt,120
2019-06-16,1846,Maloja,171
2019-06-16,1301,Arlesheim,54
2019-06-16,1403,Schaffhausen,45
2019-06-16,12,Basel-Stadt,322
2019-06-16,313,Hochdorf,41
2019-06-16,7,Nidwalden,43
2019-06-16,103,Bülach,159
2019-06-16,1909,Rheinfelden,21
2019-06-16,1841,Albula,52
2019-06-16,2101,Bellinzona,3366
2019-06-16,2107,Riviera,297
2019-06-16,112,Zürich,601
2019-06-16,1845,Landquart,27
2019-06-16,1901,Aarau,54
2019-06-16,314,Sursee,75
2019-06-16,250,Interlaken-Oberhasli,56
2019-06-16,104,Dielsdorf,38
2019-06-16,1108,Olten,47
2019-06-16,1903,Bremgarten,41
2019-06-16,246,Bern-Mittelland,71
2019-06-16,2102,Blenio,516
2019-06-16,1725,Sarganserland,31
2019-06-16,1303,Liestal,43
2019-06-16,107,Meilen,53
2019-06-16,242,Biel/Bienne,30
2019-06-16,4,Uri,367
2019-06-16,506,Schwyz,292
2019-06-16,1902,Baden,61
2019-06-16,111,Dietikon,29
2019-06-16,1848,Plessur,34
2019-06-16,2106,Mendrisio,16184
2019-06-16,-1,Other,753
2019-06-17,101,Affoltern,22
2019-06-17,1850,Surselva,30
2019-06-17,2104,Locarno,4593
2019-06-17,2014,Münchwilen,27
2019-06-17,1724,Werdenberg,97
2019-06-17,1904,Brugg,28
2019-06-17,25,Genève,66
2019-06-17,110,Winterthur,33
2019-06-17,2301,Brig,51
2019-06-17,1847,Moesa,659
2019-06-17,2105,Lugano,55723
2019-06-17,106,Horgen,85
2019-06-17,2103,Leventina,815
2019-06-17,312,Luzern-Land,50
2019-06-17,6,Obwalden,29
2019-06-17,1723,Rheintal,45
2019-06-17,2313,Visp,27
2019-06-17,1910,Zofingen,23
2019-06-17,1402,Reiat,30
2019-06-17,1851,Viamala,50
2019-06-17,9,Zug,121
2019-06-17,109,Uster,34
2019-06-17,1842,Bernina,66
2019-06-17,2108,Vallemaggia,173
2019-06-17,311,Luzern-Stadt,153
2019-06-17,1846,Maloja,87
2019-06-17,1301,Arlesheim,54
2019-06-17,2225,Lausanne,24
2019-06-17,1403,Schaffhausen,34
2019-06-17,12,Basel-Stadt,269
2019-06-17,313,Hochdorf,52
2019-06-17,7,Nidwalden,35
2019-06-17,103,Bülach,209
2019-06-17,1841,Albula,24
2019-06-17,2101,Bellinzona,8959
2019-06-17,2107,Riviera,805
2019-06-17,112,Zürich,577
2019-06-17,1845,Landquart,22
2019-06-17,1901,Aarau,41
2019-06-17,314,Sursee,36
2019-06-17,250,Interlaken-Oberhasli,50
2019-06-17,104,Dielsdorf,22
2019-06-17,1108,Olten,36
2019-06-17,1721,St. Gallen,32
2019-06-17,246,Bern-Mittelland,83
2019-06-17,2102,Blenio,309
2019-06-17,1303,Liestal,37
2019-06-17,107,Meilen,38
2019-06-17,242,Biel/Bienne,24
2019-06-17,4,Uri,258
2019-06-17,506,Schwyz,267
2019-06-17,1902,Baden,37
2019-06-17,111,Dietikon,24
2019-06-17,1848,Plessur,26
2019-06-17,2106,Mendrisio,26046
2019-06-17,-1,Other,545
2019-06-18,101,Affoltern,25
2019-06-18,2104,Locarno,4613
2019-06-18,24,Neuchâtel,26
2019-06-18,1724,Werdenberg,73
2019-06-18,25,Genève,33
2019-06-18,110,Winterthur,40
2019-06-18,1847,Moesa,653
2019-06-18,2105,Lugano,56425
2019-06-18,106,Horgen,32
2019-06-18,2103,Leventina,727
2019-06-18,312,Luzern-Land,62
2019-06-18,6,Obwalden,31
2019-06-18,1723,Rheintal,53
2019-06-18,1910,Zofingen,26
2019-06-18,1851,Viamala,61
2019-06-18,9,Zug,157
2019-06-18,109,Uster,30
2019-06-18,1842,Bernina,60
2019-06-18,2108,Vallemaggia,159
2019-06-18,105,Hinwil,21
2019-06-18,244,Oberaargau,28
2019-06-18,311,Luzern-Stadt,94
2019-06-18,1846,Maloja,82
2019-06-18,1301,Arlesheim,32
2019-06-18,12,Basel-Stadt,169
2019-06-18,7,Nidwalden,39
2019-06-18,103,Bülach,154
2019-06-18,2101,Bellinzona,9047
2019-06-18,2107,Riviera,844
2019-06-18,112,Zürich,628
2019-06-18,314,Sursee,51
2019-06-18,250,Interlaken-Oberhasli,31
2019-06-18,104,Dielsdorf,25
2019-06-18,1108,Olten,28
2019-06-18,1903,Bremgarten,28
2019-06-18,246,Bern-Mittelland,117
2019-06-18,2102,Blenio,292
2019-06-18,315,Willisau,27
2019-06-18,1725,Sarganserland,27
2019-06-18,107,Meilen,28
2019-06-18,4,Uri,238
2019-06-18,506,Schwyz,341
2019-06-18,1004,La Sarine,23
2019-06-18,1902,Baden,31
2019-06-18,1848,Plessur,31
2019-06-18,2106,Mendrisio,27072
2019-06-18,-1,Other,710
2019-06-19,101,Affoltern,30
2019-06-19,1850,Surselva,29
2019-06-19,2104,Locarno,4858
2019-06-19,1724,Werdenberg,175
2019-06-19,25,Genève,37
2019-06-19,110,Winterthur,25
2019-06-19,1847,Moesa,647
2019-06-19,2105,Lugano,56945
2019-06-19,106,Horgen,65
2019-06-19,2103,Leventina,806
2019-06-19,312,Luzern-Land,129
2019-06-19,6,Obwalden,21
2019-06-19,1723,Rheintal,58
2019-06-19,2313,Visp,31
2019-06-19,1910,Zofingen,33
2019-06-19,1402,Reiat,28
2019-06-19,1851,Viamala,77
2019-06-19,9,Zug,123
2019-06-19,109,Uster,27
2019-06-19,1842,Bernina,57
2019-06-19,2108,Vallemaggia,157
2019-06-19,503,Höfe,30
2019-06-19,105,Hinwil,23
2019-06-19,311,Luzern-Stadt,150
2019-06-19,1846,Maloja,62
2019-06-19,1301,Arlesheim,51
2019-06-19,1403,Schaffhausen,26
2019-06-19,12,Basel-Stadt,199
2019-06-19,313,Hochdorf,56
2019-06-19,7,Nidwalden,48
2019-06-19,245,Emmental,30
2019-06-19,103,Bülach,160
2019-06-19,2101,Bellinzona,9381
2019-06-19,2107,Riviera,844
2019-06-19,112,Zürich,570
2019-06-19,1845,Landquart,21
2019-06-19,314,Sursee,63
2019-06-19,250,Interlaken-Oberhasli,34
2019-06-19,1108,Olten,31
2019-06-19,1721,St. Gallen,25
2019-06-19,1903,Bremgarten,25
2019-06-19,246,Bern-Mittelland,81
2019-06-19,2102,Blenio,293
2019-06-19,315,Willisau,30
2019-06-19,1725,Sarganserland,32
2019-06-19,1303,Liestal,26
2019-06-19,107,Meilen,47
2019-06-19,242,Biel/Bienne,21
2019-06-19,4,Uri,312
2019-06-19,506,Schwyz,293
2019-06-19,1004,La Sarine,43
2019-06-19,1902,Baden,60
2019-06-19,111,Dietikon,28
2019-06-19,1848,Plessur,27
2019-06-19,2106,Mendrisio,26257
2019-06-19,-1,Other,547
